"@authors","Iris Schäfer, Dennis Kogel, Mascha Camino, Maschinen-Mensch"
"evt-altar-corrupted-loot-taken","Ich habe eine mysteriöse Krone gefunden. [Sie war uralt und mächtig|Und die Menschheit wird leiden|Ich werde das Blut meiner Feinde trinken, huch, ich weiß nicht, warum ich diese Zeile geschrieben habe|Ich konnte ihre unmenschliche Macht fühlen|Möge Gott meiner Seele gnädig sein]."
"evt-altar-revive-1","[Das eisig klare Wasser sah so erfrischend aus, ich musste einfach hineinreichen.|Eine eigenartige Spiegelung schimmerte in einer Ecke des Sarkophags.|Wie ungeschickt von mir, meine Taschenuhr plumpste ins Wasser. Ich griff ins Wasser, um sie rauszuholen.] [Etwas griff nach meiner Hand, es fühlte sich so kalt an wie das Grab.|Zu meiner großen Überraschung spürte ich einen vertrauten Händedruck.|Meine Hand fühlte sich an als wäre sie gefangen in einer teuflischen Winde.] [Entsetzt wich ich zurück.|Donnerwetter! Endlich ein vertrautes Gesicht!|Unfassbar, wissenschaftlich unerklärlich] - $Name entstieg dem Sarkophag. Ich war sprachlos. $Er war es wirklich. "
"evt-altar-revive-action-1","Nach $name greifen"
"evt-altar-revive-action","Die Spiegelung betrachten"
"evt-altar-revive","Ich begann Gesichter im Wasser zu erkennen, bekannte Gesichter! [Meine alten Begleiter, oh, ich habe sie schmerzlich vermisst!|Es waren meine alten Begleiter, aber mit der korrekten Anzahl an Gliedmaßen und nur minimal beschädigt, wunderbar!|Es war wie eine Dinner-Party mit Gästen, die Sie nie wieder sehen wollten.][Ich bekam Angst|Was für ein fantastischer Apparat|Dieses Gerät wurde offensichtlich für Portraits benutzt, wie entzückend!]"
"evt-angry-angryLeave-1","[Ich fragte mich, ob die Situation nicht anders ausgegangen wäre, hätte ich nicht $Name bei mir.|Ich war glücklich, dass $Name bei mir war, um mehr von dieser Unannehmlichkeit zu verhindern.] "
"evt-angry-angryLeave","[Wir stritten uns beim Tee.|Wir führten eine hitzige Diskussion darüber, wer damit dran war, meine Taschenuhrsammlung zu polieren.|Wir zankten uns darüber, wie genau ein Picknicktuch gefaltet werden muss.|Wir zofften über die korrekte Zubereitung eines Gurkensandwiches.|Unsere Fehde über Schmetterlingsbennungsregeln war angespannt.|Wir begannen über Nichtigkeiten zu streiten.|Wir lieferten uns eine Debatte über ein akademisches Thema], trivial, aber genug damit jeglicher Anstand zwischen $Name und mir fiel. Ich tadelte $ihn, als $er [mich plötzlich ohrfeigte|mir einen Schlag in die Kehle verpasste|mich mitten in die Brust trat.|anfing an meinen Haaren zu reißen|meinen linken Augapfel piekste|in meine Nase biss|in mein Hinterteil biss|nach meiner Unterwäsche griff|mein rechtes Auge piekste]. Ich sah, $er wollte einen weiteren Angriff starten, aber $er floh stattdessen in die Dunkelheit.   "
"evt-angry-mutiny","Ich war zu [unbekümmert|vertrauensvoll|freundlich|umgänglich] gewesen und nun war es viel zu spät. $Name setzte mich darüber in Kenntnis, dass $er meine [unfehlbare|geniale|hochkompetente|fehlerlose|ritterliche|tapfere] Führung nicht mehr akzeptieren könnte. Ich sollte ohne sie weiterziehen und sie würden im Gegenzug [das meiste meiner Besitztümer nehmen.|mich mit einem Hauch von Nichts zurücklassen.|mich bloß ausrauben.|meine Besitztümer umverteilen, um so mich ärmer und sie reicher zu machen.|meinen Reichtum in ihre Taschen verteilen.]"
"evt-arcticStockpile-examine","[Ich kam an zu einer Art Lager|Ich entdeckte einen verlassenen Außenposten|Ich fand ein Iglu voller Vorräte, aber ohne Bewohner|Niemand war hier, aber frischer Fisch hing auf dem Gestell]. [Wahrscheinlich wurden solche Außenposten aufgesetzt, um müden Reisenden wie mir zu helfen|Ich fragte mich, was mit den Bewohnern passiert ist|Die Besitzer waren vermutlich tot, verirrt oder erfroren|Die Besitzer waren wahrscheinlich auf der Jagd]."
"evt-arcticStockPile-loot-close","[Ich brauchte dringend Vorräte|Ich entschied mich dazu, ein wenig von den Vorräten für mich selbst mitzunehmen|Was für freundliche Leute, die ihre Vorräte mit müden Reisenden teilen|Was mit den Besitzern passiert, war mir egal, ich brauchte diese Vorräte|Hoffentlich würden die Besitzer mir vergeben können]."
"evt-cave-yeti-approach","[Ich entdeckte den Eingang zu einer seltsamen Höhle|Ich folgte Fußspuren zu einer Höhle im Eis|Ich verfolgte einen moschusartigen Geruch zu einem Höhleneingang]. Gerade als ich eintreten wollte, [kam es aus der Höhle|fiel ich zu Boden als es in mich lief|trat es aus dem Schatten]. Das Monster. Weißes Fell, ledrige Haut und so stark wie zehn Büffel. In seinen Augen konnte ich [große Verwirrung|zurückgehaltene Wut|menschenähnliche Intelligenz] sehen. Schweigend blickten wir einander an, wie Fremde aus unterschiedlichen Welten."
"evt-cave-yeti-doNothing","[Ich startte in seine roten Augen|In der Gegenwart des Monsters konnte ich keinen Muskel bewegen|Ich blickte es an. Wir verstehen uns, dachte ich]. [Was es wohl dachte?|Dachte es nach über sein erstes Zusammentreffen mit einem Menschen?|War es glücklich, Gesellschaft zu haben?|Es gurrte tief, um friedliche Absichten zu demonstrieren, ich war mir sicher.|Es schien sehr glücklich über meinen Besuch zu sein.] [Dann griff es nach mir|Und dann warf es mich über seine Schulter|Und dann verpasste es mir einen Kinnhaken]."
"evt-cave-yeti-improvise","Improvisieren"
"evt-cave-yeti-improviseFail","[Meine Gabe verwirrte das Monster.|Mein Geschenk machte das Monster wütend!|Der Eisaffe schien nicht überzeugt.] Ich tat mein Bestes, um zu zeigen, was für ein wundervolles Geschenk ich gemacht habe, aber das Monster entschied sich, mich stattdessen zu bestrafen."
"evt-cave-yeti-offerObject-action","Gegenstand anbieten"
"evt-cave-yeti-offerObject","[Ich brauchte ein Geschenk!|Ich wühlte durch mein Gepäck, um dem Monster etwas anzubieten.|Eine Gabe sollte das Monster besänftigen.|Ich entschied mich, das Monster mit einem Geschenk zu befreunden.]"
"evt-cave-yeti-offerWrong","[Das Monster setzte mein Geschenk auf wie ein Hut|Das Monster schluckte mein Geschenk runter, konnte mit dem Geschmack aber nichts anfangen|Das Monster lächelte, dann lachte es laut auf und schleuderte mir meine Gabe ins Gesicht|Das Monster versuchte, sich auf mein Geschenk zu setzen. Es sah sehr unbequem aus|Dieses dumme Monster, es verstand mein Geschenk einfach falsch|Überraschend entschied das Monster, mein Geschenk dazu zu benutzen, mich durch die Höhle zu jagen]. Dann brüllte es auf und griff an."
"evt-cave-yeti-recruit","Das Monster [kaute eine Weile auf meinem Geschenk|balancierte mein Geschenk auf seinem Kopf|leckte mein Geschenk an|umarmte mein Geschenk]. Es lächelte, so wahr mir Gott helfe! Die nächsten Stunden verbrachten wir damit, [uns kennenzulernen|im Schnee zu spielen|über einander zu lernen|Kommunizieren zu lernen]. Ich verstand nun. [Ich konnte Weisheit und Wärme in den Augen des Monsters sehen|Ich konnte spüren, dass das Monster uralt und einsam war, vielleicht das letzte seiner Art|Das Monster war klug, gerissen, menschenähnlicher als gedachht]. Wir wurden Freunde. Ich taufte das Monster $Name."
"evt-claimPosition","Wir plazierten die letzte Flagge!"
"evt-harbor-quest-arcticClaim-1","[Tatsache, die Frau schien leicht verwirrt, aber sie war reich, und darum sagte ich ihr meine Hilfe zu.|Der Kaiserin zu helfen, klang nach einem viel zu grandiosen Abenteuer, um es auszuschlagen. Ich verbeugte mich vor ihr.|Der Name eines so...angesehenen Hauses war mir eigentlich egal, aber ich brauchte das Geld.|Sie brabbelte weiter, aber alles, woran ich denke konnte, war das Gold, das ich aus ihr pressen konnte.|Ich wog ihr Angebot ab. Wir hatten immer noch Platz im Gepäck und es war immer hilfreich ein konkretes Ziel in einem fremden Land zu haben, als ziellos durch die Gegend zu wandern.] Sie reichte mir ihre maschmeschistanischen Flaggen und wünschte mir Glück."
"evt-harbor-quest-arcticClaim-2","I lehnte ihr Angebot ab."
"evt-harbor-quest-arcticClaim-complete-1","[Enttäuscht von meinem Versagen, alle gewünschten Gebiete einzunehmen, wendete sich die Kaiserin von Maschmeschistan von mir ab|Als ich ihr sagte, ich hätte nicht alle Flaggen platziert, wurde die Kaiserin von Maschmeschistan aufbrausend und verfluchte meinen Namen|Ich versuchte zu erklären, dass einige wenige Länderein besser für ein junges Reich wären, als gar keine Länderein, aber die Kaiserin schien sich auch gar nicht an mich zu erinnern|Ich versuchte der Kaiserin von Maschmeschistan über meine Fortschritte aufzuklären, aber sie wendete sich von mir ab]. [Die Kaiserin verschwand in der Menge ohne mich in irgendeiner Weise für meine Mühen zu entlohnen|Plötzlich rannte sie davon wie von der Tarantel gestochen|Als sie verstand, dass ich ihr nur von wenig Nutzen war, begann sie andere Passanten anzuschreien, um sie zu rekrutieren|Ich fragte mich, was in mich gefahren war, ihr überhaupt helfen zu wollen|Als wir fertig war informierte ich die Obrigkeit über diese gefährliche Frau]. Ich ging auf jeden Fall leer aus."
"evt-harbor-quest-arcticClaim-complete","[Die Kaiserin von Maschmeschistan war außer sich|Die Kaiserin blickte mich an, als wäre ich ein Geist|Offensichtlich hat die Kaiserin nicht damit gerechnet, mich wiederzusehen, vor allem nicht mit guten Nachrichten|Die Kaiserin schien verwirrt zu sein von meinem Erfolg]. Sie gab mir die versprochene Belohnung und ging fort, um ein Schiff zu finden, das sie zu ihren neuen Länderein bringen konnte."
"evt-harbor-quest-arcticClaim-lastFlag","Ich rammte die verbliebene Flagge in den Boden. [Meine Aufgabe war vollendet.|Ich tat wie mir befohlen.|Entgegen aller Erwartungen:Erfolg!|Was für eine sinnlose Aufgabe!] [Ich sah freudig dem Bau von Siedlungen entgegen|Ich bezweifelte, dass hier irgendjemand überleben könnte|Das Aushalten von Schnee und Eis würde eine ganz besondere Sorte Siedler erfodern]. [Ich hoffte, die Belohnung wäre meine Mühen wert|Just in diesem Moment begann ich an der Glaubwürdigkeit meiner Auftraggeberin zu zweifeln|Es war dieser Moment, an dem mir bewusst wurde, dass ich noch nie von Maschmeschistan gehört hatte. Ich machte mir Sorgen um meine Belohnung|Hoffentlich würde mich die Kaiserin bezahlen bevor sie in See zu ihren neuen Länderein stach, sonst würde es eng werden mit meiner Belohnung]."
"evt-harbor-quest-arcticClaim","[Die Frau war verrückt, das war sofort klar, aber sie stellte sich vor als die Kaiserin von Maschmeschistan und Adel sollte man immer mit Höflichkeit begegnen.|Heute traf ich die außergewöhnlichste Frau. Sie stellte sich vor als die Kaiserin von Maschmeschistan. Mitten auf der Straße. Jedem Passanten.|Die Kaiserin von Maschmeschistan schlich durch den Hafen, um gelegentlich Passanten anzubrüllen. Ich hörte ihr selbstverständlich zu.] Sie verlangte nach meiner Unterstützung _Land zu beanspruchen_ für ihr [neues|junges|emporkommendes|tapferes] Imperium. Ich war mir nicht sicher, was ich davon halten sollte, aber sie versprach mir ein hübsches Sümmchen. Alles, was ich tun musste, war es, im Namen von Maschmeschistan einige Flaggen aufzustellen."
"evt-harbor-quest-mangoes-action-1","Refuse"
"evt-harbor-quest-mangoes-action","Accept"
"evt-harbor-quest-mangoes-complete-action","Sell a mango"
"evt-harbor-recruit-mountainTrooper-action","$name der Gebirgsjäger"
"evt-harbor-recruit-mountainTrooper","[Einen so geschickten Soldaten|Einen erfahrenen Bergsteiger|Einen so findigen Kämpfer|Einen Landeskenner|Jemanden mit Erfahrungen im Kampf] konnte ich sehr gut gebrauchen. Ich [hieß $name willkommen|rekrutierte $name|ich überzeugte $name in meine Dienste zu treten]."
"evt-leave-wildlife-hint","[Ich entdeckte|Dieses Areal war voller] _Tierspuren_. [Hier zu bleiben würde unerwünschte Gäste anziehen|Ich musste weiterziehen oder damit rechnen als vorzügliches Abendessen zu enden]."
"evt-mammothGraveyard-explore","Unter dem Schnee fand ich ihre [schrecklichen|unglaublichen] Hauer und Knochen. Dies war ein Friedhof für [die _Mammuts_ aus den alten Legenden|die _Mammuts_ der Urzeit|die haarigen Elefanten der alten Zeit, die _Mammuts_]. [Irgendetwas hat die gesamte Herde hier getötet.|Ich entdeckte steinerne Speer- und Pfeilköpfe zwischen den Knochen, eine fehlgeschlagene Jagd?|Könnte dies ein heiliger Ort gewesen sein?|Sind diese Tiere zum Sterben hierher gekommen?|Etwas ist hier eingeschlagen und hat die gesamte Herde getötet. Was auch immer es war, ich konnte es nicht finden.|Die Knochen waren zerfetzt, irgendein...Ding musste sie angegriffen haben.]"
"evt-monsterDen-giantSpiders-approach-initiative","Ich war darauf vorbereitet [den gräßlichen Spinnen entgegenzutreten|diese widerlichen Monster zu vernichten|diese furchtbaren Tiere zu bekämpfen] und ich konnte sie so überraschen."
"evt-monsterDen-giantSpiders-approach-noInitiative","Ich stolperte durch die Dunkelheit, fast blind, und definitiv verängstigt. Ich begann, immer langsamer zu werden. Dann bemerkte ich, dass mein gesamter Körper mit Spinnenweben bedeckt war. Die Spinnen griffen an."
"evt-monsterDen-giantSpiders-explore-noTorch-1","Wir attackierten ein Spinnennest und wurden von den schändlichen Biestern überrascht."
"evt-monsterDen-giantSpiders-explore-noTorch","Wir attackierten ein Spinnennest und überraschten das Getier."
"evt-monsterDen-giantSpiders-opening","[Die blutige Arbeit war getan|Die Spinnen waren besiegt|Ich schubste eine tote Spinne von mir. Sie hatte sich auf den Rücken gedreht und ihre Beine zeigten nach innen]. ERst dann bemerkte ich eine merkwürdige Öffnung in einer der Wände. Sie pulsierte mit einem fast magischen Leuchten."
"evt-noSanity-abominationCurse","[$Name ging vorraus.|$Name schubste mich zur Seite, um vorne gehen zu können.|$Name sagte, $er hörte ein Jaulen in der Ferne und entschied, vorraus zu gehen.] Als ich hinter $ihm ging, bemerkte ich wie $er immer wieder an $seinem Nacken kratzte. Ich sah etwas, was aussah wie [eine schlimme Bisswunde.|eine nässende Öffnung.|eine pulsierende Pustel.|ein Insektenschwarm knapp unter seiner Haut.|ein ungewöhnlich kolorierter Pilz, der aus seiner Haut wuchs.] Ich fragte mich, wie das so lange unbemerkt geblieben ist [und bat ihn, dieses...Etwas im Auge zu behalten.|und befahl $ihm, mit dem unhöflichen Kratzen aufzuhören.|und empfahl ihm meinen Hausarzt.|und wurde nervös.]  "
"evt-noSanity-animalRabies","[Just vor unserem täglichen Kartenspiel konnte ich $Name nirgendwo finden|Ich wollte $Name eine gute Nacht wünschen, wie ich es immer tat, aber konnte $ihn einfach nicht finden|Ich hatte es mir zur Gewohnheit gemacht, meinen Begleitern eine geruhsame Nacht zu wünschen. Aber $Name konnte ich nicht finden.|Während meines Kontrollgangs konnte ich $Name nicht finden.|Es war als ob die Nacht $Name verschluckt hätte.] [Ich fand ihn in einem Busch eine STunde später. Etwas hatte ihn schwer verwundet.|Ich suchte die ganze Nacht und fand $ihn endlich in einer Höhle, schwer verwundet.|Nach einer langen Suche fand ich den verschwundenen Tölpel in einer Kluft. $Er hatte es mal wieder geschafft, sich selbst zu verletzen.] Ich brachte ihn zurück und verband $seine Wunden."
"evt-noSanity-arctic-hypothermia","[Tragische Entdeckung heute morgen.|Der heutige begann nicht gut.|Wenn eine gefrorene Leiche zum ersten gehört, was Sie an einem Morgen sehen, dann kann der Tag nur noch besser werden.|Die Kälte forderte einen immer höheren Preis von mir.] Außerhalb des Lagers fand ich den Körper von $Name, gefroren, wie ein Stück Holz. Wenn die Kälte [sich ins Fleisch beißt|selbst Nasenhaare gefrieren lässt|in die Augen sticht wie rachsüchtige Wespen|durch jede Schicht Kleidung schneidet], dann beginnt der Verstand aufzugeben. [$Er lag nackt im Schnee, $seine Kleidung ordentlich daneben gestapelt.|$Er hatte ein leichtes Lächeln im Gesicht und $seine Augen starrten gefroren ins Leere.|$Er befand sich eingerollt in einer kleinen Kuhle, wie der Anfang eines Grabes. $Er musste es in seinen letzten Momenten gebuddelt haben.|$Sein Mund war gefüllt mit Schnee, den er in $seinen letzten Augenblicken essen wollte.]"
"evt-noSanity-arctic-water-1","[Aus und vorbei, nichts zu machen.|$Er zappelte und krallte sich am Eis, um wieder zurückzukommen, aber das beschleunigte das Erfrieren nur noch.|Ich entschied mich, nicht mein Leben aufs Spiel zu setzen.|Heiser schrie $er nach meinem Namen, aber es war mir klar, dass es einem Todesurteil gleich kam, sich in dieses Wasser zu begeben.] Ich ließ den heimtückischen Ort schnell hinter mir. [Weiter, immer weiter!|Ich würde $ihn in Erinnerung behalten.|I hoffte $sein würde schnell vom Sturz ins Wasser aufgeben, damit $er kein langsames Erfrieren erleben musste.]"
"evt-noSanity-arctic-water-action-1","Weiterziehen"
"evt-noSanity-arctic-water-action","$Name nach unten schicken"
"evt-noSanity-arctic-water-fail","$Name [tauchte sofort|seufzte schwere und sprang|hielt meine Hand und stieg langsam] in die Kälte. Was für eine Narretei! [$Er verlor sofort das Bewusstsein bei Berührung mit dem Wasser.|Nun zappelten beide unkontrolliert im Wasser.|$Er keuchte beim Eintritt und Eiswasser drängte in $seinen Mund.|Voller Furcht hielt $er sich an meinem ertrinkenden Begleiter fest.] [Sie sanken wie Steine.|Ihre Schreie wurden schnell schwächer und bald herrschte wieder Stille auf dem Waser.|Ich nahm die Zeit. Fünfzehn Minuten bis zum Tod.|Ich war sprachlos. Das Eis verschlang sie beide.]"
"evt-noSanity-arctic-water-win","Mit [stählerner Entschlossenheit|einem Feuer in $seinen Augen|einem kurzen Nicken in meine Richtung] tauchte $Name in die Kälte. $Er ergriff $Name0 und zusammen schwammen sie zurück in Sicherheit. [Ich zog sie an Land. Sie zitterten vor Angst und Kälte, aber sie haben überlebt.|$Seine0 Lippen waren bereits blau. Wir schmiegten uns aneinander, um die wenige Wärme, die uns verblieb, zu teilen.|Ich bereitete schnell warme Decken, die ich über ihre Oberkörper legte. Wir waren in Sicherheit.|Ich bat meine frierenden Begleiter doch bitte weiterzugehen. Wir hatten schon genug Zeit verloren.]"
"evt-noSanity-arctic-water","[Es war harte Arbeit, einen Weg durchs Eis zu finden, als $seine Schreie durch die kalte Luft schnitten wie ein heißes Messer durch frische Butter.|Meine Zähne klapperten in der Kälte, dann: Ein Hilfeschrei!|Ich marschierte durch diese weiße Hölle als ich wieder von Unheil geplagt wurde.] $Name rutschte ab als das Eis unter $seinen Füßen nachgab. [$Er klatschte aufs Eis und rutschte hinab ins bedrohliche Wasser.|In $seinen Blick war ungläubiges Staunen als $er ins dunkle Wasser glitt.|Sein Abrutschen erinnerte mich daran, wie ich als Kind Hügel hinabrutschte, aber dann traf $er auf die kalten Untiefen.] Schockierend! "
"evt-noSanity-desert-quicksand-1","[Schreie rissen mich aus einem unruhigen Schlaf.|Panische Schreie unterbrachen meine Überprüfung der Ausrüstung.] $name versank immer tiefer und tiefer im grausigen Treibsand. [Ich musste handeln, schnell!|$name hatte nur noch wenige Atemzüge zu leben.|Ein kleiner Teil von mir überlegte, $ihn einfach zu verlassen.]"
"evt-noSanity-desert-quicksand-2","$Name [schlug vor|flehte|hatte die Idee] hinterherzuspringen und zwar schnell! [Gemeinsam könnten wir $ihn aus den Fängen des Treibsands befreien.|Draufgänger wie wir könnten $ihn sicherlich vor diesem schrecklichen Schicksal bewahren.|Wir waren $seine einzige Chance] [Nur, wir würden uns selbst in tödliche Gefahr begeben müssen.|$Ihn zu retten war richtig, edel sogar, aber war es auch weise?|Jetzt, im Angesicht dieser Gefahr, könnten wir beweisen, was wirklich in uns steckt.] [Die Veranwtortung wiegte bleiern auf mir|Das Leben von $name lag in meinen zitternden Händen]."
"evt-noSanity-desert-quicksand-action-rope","Seil benutzen"
"evt-noSanity-desert-quicksand-action","$name versuchen lassen"
"evt-noSanity-desert-quicksand-fail","[Der Sand ließ die Schreie immer stiller werden bis sie gänzlichen verstummten und nichts übrig blieb, nur ich, zitternd, vor einer stillen Oberfläche.|Ich werde nie den panischen Blick von $name vergessen als $seine Finger durch die meinen rutschten und $er zugedeckt wurde vom tödlichen Sand.|$name ertrank im Treibsand. Es gab nichts, was wir für $ihn tun konnten, zumindest sagten wir uns das wieder und wieder und wieder.]"
"evt-noSanity-desert-quicksand-no","[Ich konnte nichts tun, nur zusehen wie $name vom Treibsand lebendig verschluckt wurde.|Ich ignorierte das verzweifelte Flehen von $name|Ich drehte mich um und ging, ich hatte keine Verwendung mehr für $name.] [Oh, wie ich wünschte, der Treibsand hätte auch mich verschluckt.|Ohne $ihn war ich besser dran.|Es gab keinen Grund, für dieses Missgeschick weitere Leben aufs Spiel zu setzen.|$name war schon immer ungeschickt gewesen, dieses Ende war wirklich unvermeidlich.]"
"evt-noSanity-desert-quicksand-rope","[Das Seil ächzte unter dem Gewicht von $name, aber es hielt, $er entkam dem Treibsand.|Manchmal war ein einfaches Seil alles, was ein Entdecker braucht. $name war wieder in Sicherheit.|Niemand sollte ohne Seil in die Wildnis ziehen. $name war wieder gesund und munter.|$name lag schwer atmend neben mir, $er war in Sicherheit, und ich wollte mir nicht vorstellen, was ohne dieses Seil passiert wäre.]"
"evt-noSanity-desert-quicksand-win","[Geschafft! Mit vereinten Kräften zogen wir $name aus dem Treibsand|Eine solch winzige Treibsandgrube konnte Abenteurer von unserem Kaliber nicht aufhalten, wir zogen $name heraus und setzen unsere Reise fort]. [Was für ein Abenteuer|Ich brach in schallendes Gelächter aus, aber es hätte auch ganz leicht anders ablaufen können|Murmelnd richtete ich ein kurzes Stoßgebet an welche Gottheit auch immer zugehört hat]."
"evt-noSanity-desert-quicksand","[Die Wüste war ein teuflisches Gebiet, nur ein einziger unachtsamer Moment war alles, was es brauchte, um uns in Gefahr zu bringen.|Der Marsch durch die Wüste raubte uns fast alle  Kräfte, wir waren am Ende, als wir in Gefahr gerieten.|Vor unseren Augen verschwamm die Wüste zu einem gleichförmigen Meer aus Sand. Das war der Moment als es passierte.|Wenn es ganz ruhig ist, wenn es scheint als wäre die Welt um uns herum tot und würde für immer tot bleiben, genau dann ist die Wüste am gefährlichsten.]"
"evt-noSanity-dinoAttack-1","Ich war [argwöhnlich|besorgt|nervös|alarmiert], $Name war immer noch nicht zurück. Ich begab mich auf die Suche und fand eine grausige Szene: [$Name spielte mit den Innereien eines ausgeweideten $Name0|$Name scharrte auf dem Boden, um $seine Klauen von bluten Überresten von $Name0 zu befreien|$Name riss langsam Streifen Fleisch aus dem Körper von $Name0]. [Wieso war ich nur so überzeugt, das Biest wäre gezähmt?|Ich hatte also recht und es lag am Futter!|”Falsche Ernährung,” schrieb ich in mein Notizbuch und atmete dabei ausschließlich durch den Mund.|Das Tier brauchte eindeutig mehr Dressur, das war sofort klar.|$Name0 starb einen Heldentod, $er brachte die Zoologie vorran.] "
"evt-noSanity-dinoAttack","Ich zankte mit $Name darüber, [wer das Biest Gassi führen sollte|wer die Schlafstätte des Monsters reinigen musste|wer heute die Fütterung des Tieres übernehmen sollte|wie die richtige Ernährung für das Tier aussehen sollte]. [Es sollte das letzte Mal werden, das ich $ihn lebendig sah.|Das Gespräch führten wir kurz bevor ich eine grausige Entdeckung machte|Hätte ich nur gewusst, es wäre das letzte Mal, das wir uns sprechen würden]. "
"evt-noSanity-jungle-crushed-1","$Name kam vom Trampelpfad ab [und versuchte eine Abkürzung zu finden unter einem vertrockneten Baum|und kroch an einem uralten Baum vorbei|und musste sich zwischen einem Felsen und einem knorrigen Baum quetschen]. Der Baum war völlig verottet und es gab ein garstiges Geräusch als er mit all seinem Gewicht auf $ihn stürzte."
"evt-noSanity-jungle-crushed-2","Qualvoll schrie $Name auf [als der Stamm immer härter auf ihn niederdrückte|und wurde bewusstlos|und ich sah wie sein Fuß in einem unnatürlichen Winkel aus dem Gestrüpp abstand]. "
"evt-noSanity-jungle-crushed-action-no","Aufgeben"
"evt-noSanity-jungle-crushed-action-yes","Versuchen, den Baum anzuheben"
"evt-noSanity-jungle-crushed-dead","[$Name bäumte sich ein letztes Mal auf und nahm seinen letzten Atemzug|Erst jetzt bemerkte ich, dass einer der Äste $ihn bereits durchbohrt hat|Der geschundene Zustand $seines Körpers ließ nur eine Möglichkeit zu: Ich beendete $sein Leid|Wieder was gelernt: Mehr Vorsicht geboten bei Bäumen]. $Er war tot. "
"evt-noSanity-jungle-crushed-fail","[Ich schob|Ich legte mich ins Zeug|Ich versuchte aus den verrotteten Ästen eine Art Hebel zu bauen], aber der Baum war schlicht zu schwer."
"evt-noSanity-jungle-crushed-success","[Ich konstruierte eine Art Hebel aus den Ästen, meinem Gürtel und Teilen meiner Kleidung und|Ich brach die Zweige ab, die $Name gefangen hielten und|Der Baum war hohl, leicht zu bewegen. Ich] befreite $ihn aus dieser botanischer Gefangenschaft. $Er war schwer verletzt, aber lebendig."
"evt-noSanity-jungle-crushed","[Ich war so müde, es war zu viel für meinen geschundenen Körper.|Ich war erschöpft. Es war so schwer, aufmerksam zu bleiben.|Schweiß sammelte sich auf meiner Stirn und ich hatte Schwierigkeiten damit, meine Augen aufzuhalten.]"
"evt-noSanity-poisonAnimal","Nach [einer geruhsamen Nacht|einem herzhaften Frühstück|einem gemütlichen Nickerchen] ist ein Leichtes, Gefahren jeder Art abzuwehren, aber meine aktuelle Situation erlaubte solche Annehmlichkeiten nicht. Hätte $Name klarere Sinne gehabt, er hätte [die Schlange|die Spinne|den Skorpion|den gigantischen Tausendfüßler|den Moskito|das...Ding|den kleinen Frosch|den Käfer] sicherlich gesehen. Das Biest griff $ihn an [am Hals|am Bein|am Fuß|im Gesicht|an der Hand|am Brustkorb|am Rücken|am Auge|am Finger|an der Nase]. $Er begann sofort, [bewegungslos zu werden|zu zittern als wäre $er in einem Schneesturm gefangen|wild zu kichern|zu husten] und [erbrach sich aufs Heftigste|spuckte roten Schaum|kollabierte wie eine Marionette mit durchtrennten Fäden]. Ich tat, was ich konnte, aber es gab kein Gegenmittel. Innerhalb einer Stunde war $er tot."
"evt-obsidianMirror-use-1","[$Name riss mir den Spiegel aus der Hand - so unhöflich!|Ich erklärte $Name, dass dieser Spiegel zur Sonnenbeobachtung benutzt werden konnte, als ich merkte, dass $er wie verzaubert davon war.|Gerade als ich eine interessante Spiegelung bemerkte, zupfte $Name den Spiegel aus meinen Händen.|Ich brauchte eine zweite Meinung, also zeigte ich $Name den Spiegel.] $Sein Spiegelbild [wackelte|schlängelte|zitterte|nahm fast eine körperliche Form an]. Als ich wieder zu mir kam, standen zwei von $ihm über mir. [Wir debattierten die ethischen Implikationen bis tief in die Nacht, aber kamen zu keinem Ergebnis.|Doppelt so viel Arbeitskraft, was für ein Gewinn!|Wenn ich doch nur die Macht des Spiegels für mich nutzen könnte.|Einer der beiden zeigte eine mörderische Kälte in $seinen Augen, die ich so noch nie gesehen habe, vermutlich war ich aber einfach nur erschöpft.] "
"evt-obsidianMirror-use-action","$name hineinblicken lassen"
"evt-obsidianMirror-use","Ich blickte in den Spiegel und [mir wurde schwindelig.|Blut tropfte aus meiner Nase.|ich fühlte mich...ausgedünnt.|mir war, als stünde ich neben mir und würde auf mich schauen, wie ich auf den Spiegel schaue und auf den Spiegel und…|ich sah doppelt, als hätte ich eine ausufernde Nacht hinter mir.] [Ich traute mich nicht, den Spiegel selbst zu benutzen|Die Wissenschaft verlange nach einem Freiwilligen]."
"evt-oldCamp-enter-2","Wir [fanden|betraten|erreichten] ein verlassenes Zeltlager. [Dort fanden wir Überreste einer Expedition, die lange vor unserer Ankunft gescheitert war|Es war wohl ein Überbleibsel einer gescheiterten Expedition|Es musste schon seit langer Zeit Wind und Wetter getrotzt haben]. [Die wenigen sterblichen Überreste waren längst verfault und von Pflanzen überwuchert|Das Skelett eines mutmaßlich französischen Forschers begrüßte uns mit einem unheilvollen Grinsen|Alle Knochen, die wir fanden, waren aufgebrochen und das Knochenmark schien ausgesaugt worden zu sein]."
